"Country.Region","date","Confirmed","Deaths","Recovered"
"US","02-20-2020",15,0,3
"Vietnam","02-20-2020",16,0,7
"Australia","02-21-2020",19,0,11
"Belgium","02-21-2020",1,0,1
"Cambodia","02-21-2020",1,0,1
"Canada","02-21-2020",9,0,3
"China","02-21-2020",75472,2236,18693
"Egypt","02-21-2020",1,0,0
"Finland","02-21-2020",1,0,1
"France","02-21-2020",12,1,4
"Germany","02-21-2020",16,0,14
"Hong Kong","02-21-2020",68,2,5
"India","02-21-2020",3,0,3
"Iran","02-21-2020",18,4,0
"Israel","02-21-2020",1,0,0
"Italy","02-21-2020",20,1,0
"Japan","02-21-2020",105,1,22
"Lebanon","02-21-2020",1,0,0
"Macau","02-21-2020",10,0,6
"Malaysia","02-21-2020",22,0,15
"Nepal","02-21-2020",1,0,1
"Others","02-21-2020",634,2,1
"Philippines","02-21-2020",3,1,1
"Russia","02-21-2020",2,0,2
"Singapore","02-21-2020",85,0,37
"South Korea","02-21-2020",204,2,16
"Spain","02-21-2020",2,0,2
"Sri Lanka","02-21-2020",1,0,1
"Sweden","02-21-2020",1,0,0
"Taiwan","02-21-2020",26,1,2
"Thailand","02-21-2020",35,0,17
"UK","02-21-2020",9,0,8
"United Arab Emirates","02-21-2020",9,0,4
"US","02-21-2020",35,0,5
"Vietnam","02-21-2020",16,0,14
"Australia","02-22-2020",22,0,11
"Belgium","02-22-2020",1,0,1
"Cambodia","02-22-2020",1,0,1
"Canada","02-22-2020",9,0,3
"China","02-22-2020",76922,2441,22687
"Egypt","02-22-2020",1,0,0
"Finland","02-22-2020",1,0,1
"France","02-22-2020",12,1,4
"Germany","02-22-2020",16,0,14
"Hong Kong","02-22-2020",69,2,6
"India","02-22-2020",3,0,3
"Iran","02-22-2020",28,5,0
"Israel","02-22-2020",1,0,0
"Italy","02-22-2020",62,2,1
"Japan","02-22-2020",122,1,22
"Lebanon","02-22-2020",1,0,0
"Macau","02-22-2020",10,0,6
"Malaysia","02-22-2020",22,0,15
"Nepal","02-22-2020",1,0,1
"Others","02-22-2020",634,2,1
"Philippines","02-22-2020",3,1,1
"Russia","02-22-2020",2,0,2
"Singapore","02-22-2020",85,0,37
"South Korea","02-22-2020",433,2,16
"Spain","02-22-2020",2,0,2
"Sri Lanka","02-22-2020",1,0,1
"Sweden","02-22-2020",1,0,0
"Taiwan","02-22-2020",26,1,2
"Thailand","02-22-2020",35,0,17
"UK","02-22-2020",9,0,8
"United Arab Emirates","02-22-2020",13,0,4
"US","02-22-2020",35,0,5
"Vietnam","02-22-2020",16,0,14
"Australia","02-23-2020",22,0,11
"Belgium","02-23-2020",1,0,1
"Cambodia","02-23-2020",1,0,1
"Canada","02-23-2020",9,0,3
"China","02-23-2020",76938,2443,23170
"Egypt","02-23-2020",1,0,0
"Finland","02-23-2020",1,0,1
"France","02-23-2020",12,1,4
"Germany","02-23-2020",16,0,14
"Hong Kong","02-23-2020",74,2,11
"India","02-23-2020",3,0,3
"Iran","02-23-2020",43,8,0
"Iraq","02-23-2020",0,0,0
"Israel","02-23-2020",1,0,0
"Italy","02-23-2020",155,3,2
"Japan","02-23-2020",147,1,22
"Lebanon","02-23-2020",1,0,0
"Macau","02-23-2020",10,0,6
"Malaysia","02-23-2020",22,0,15
"Nepal","02-23-2020",1,0,1
"Others","02-23-2020",691,3,0
"Philippines","02-23-2020",3,1,1
"Russia","02-23-2020",2,0,2
"Singapore","02-23-2020",89,0,51
"South Korea","02-23-2020",602,6,18
"Spain","02-23-2020",2,0,2
"Sri Lanka","02-23-2020",1,0,1
"Sweden","02-23-2020",1,0,0
"Taiwan","02-23-2020",28,1,2
"Thailand","02-23-2020",35,0,21
"UK","02-23-2020",9,0,8
"United Arab Emirates","02-23-2020",13,0,4
"US","02-23-2020",35,0,5
"Vietnam","02-23-2020",16,0,14
"Afghanistan","02-24-2020",1,0,0
"Australia","02-24-2020",22,0,11
"Bahrain","02-24-2020",1,0,0
"Belgium","02-24-2020",1,0,1
"Cambodia","02-24-2020",1,0,1
"Canada","02-24-2020",10,0,3
"China","02-24-2020",77152,2593,24990
"Egypt","02-24-2020",1,0,0
"Finland","02-24-2020",1,0,1
"France","02-24-2020",12,1,4
"Germany","02-24-2020",16,0,14
"Hong Kong","02-24-2020",79,2,19
"India","02-24-2020",3,0,3
"Iran","02-24-2020",61,12,0
"Iraq","02-24-2020",1,0,0
"Israel","02-24-2020",1,0,0
"Italy","02-24-2020",229,7,1
"Japan","02-24-2020",159,1,22
"Kuwait","02-24-2020",1,0,0
"Lebanon","02-24-2020",1,0,0
"Macau","02-24-2020",10,0,6
"Malaysia","02-24-2020",22,0,18
"Nepal","02-24-2020",1,0,1
"Oman","02-24-2020",2,0,0
"Others","02-24-2020",691,3,0
"Philippines","02-24-2020",3,1,1
"Russia","02-24-2020",2,0,2
"Singapore","02-24-2020",89,0,51
"South Korea","02-24-2020",833,8,18
"Spain","02-24-2020",2,0,2
"Sri Lanka","02-24-2020",1,0,1
"Sweden","02-24-2020",1,0,0
"Taiwan","02-24-2020",30,1,5
"Thailand","02-24-2020",35,0,21
"UK","02-24-2020",13,0,8
"United Arab Emirates","02-24-2020",13,0,4
"US","02-24-2020",53,0,5
"Vietnam","02-24-2020",16,0,14
"Afghanistan","02-25-2020",1,0,0
"Algeria","02-25-2020",1,0,0
"Australia","02-25-2020",22,0,11
"Austria","02-25-2020",2,0,0
"Bahrain","02-25-2020",23,0,0
"Belgium","02-25-2020",1,0,1
"Cambodia","02-25-2020",1,0,1
"Canada","02-25-2020",11,0,3
"China","02-25-2020",77660,2663,27650
"Croatia","02-25-2020",1,0,0
"Egypt","02-25-2020",1,0,0
"Finland","02-25-2020",1,0,1
"France","02-25-2020",14,1,11
"Germany","02-25-2020",17,0,14
"Hong Kong","02-25-2020",84,2,19
"India","02-25-2020",3,0,3
"Iran","02-25-2020",95,16,0
"Iraq","02-25-2020",1,0,0
"Israel","02-25-2020",1,0,0
"Italy","02-25-2020",322,10,1
"Japan","02-25-2020",170,1,22
"Kuwait","02-25-2020",11,0,0
"Lebanon","02-25-2020",1,0,0
"Macau","02-25-2020",10,0,7
"Malaysia","02-25-2020",22,0,18
"Nepal","02-25-2020",1,0,1
"Oman","02-25-2020",2,0,0
"Others","02-25-2020",691,3,0
"Philippines","02-25-2020",3,1,1
"Russia","02-25-2020",2,0,2
"Singapore","02-25-2020",91,0,53
"South Korea","02-25-2020",977,10,22
"Spain","02-25-2020",6,0,2
"Sri Lanka","02-25-2020",1,0,1
"Sweden","02-25-2020",1,0,0
"Switzerland","02-25-2020",1,0,0
"Taiwan","02-25-2020",31,1,5
"Thailand","02-25-2020",37,0,22
"UK","02-25-2020",13,0,8
"United Arab Emirates","02-25-2020",13,0,4
"US","02-25-2020",53,0,6
"Vietnam","02-25-2020",16,0,16
"Afghanistan","02-26-2020",1,0,0
"Algeria","02-26-2020",1,0,0
"Australia","02-26-2020",22,0,11
"Austria","02-26-2020",2,0,0
"Bahrain","02-26-2020",33,0,0
"Belgium","02-26-2020",1,0,1
"Brazil","02-26-2020",1,0,0
"Cambodia","02-26-2020",1,0,1
"Canada","02-26-2020",11,0,3
"China","02-26-2020",78065,2715,30053
"Croatia","02-26-2020",3,0,0
"Egypt","02-26-2020",1,0,0
"Finland","02-26-2020",2,0,1
"France","02-26-2020",18,2,11
"Georgia","02-26-2020",1,0,0
"Germany","02-26-2020",27,0,15
"Greece","02-26-2020",1,0,0
"Hong Kong","02-26-2020",91,2,24
"India","02-26-2020",3,0,3
"Iran","02-26-2020",139,19,49
"Iraq","02-26-2020",5,0,0
"Israel","02-26-2020",2,0,0
"Italy","02-26-2020",453,12,3
"Japan","02-26-2020",189,2,22
"Kuwait","02-26-2020",26,0,0
"Lebanon","02-26-2020",2,0,0
"Macau","02-26-2020",10,0,7
"Malaysia","02-26-2020",22,0,18
"Nepal","02-26-2020",1,0,1
"North Macedonia","02-26-2020",1,0,0
"Norway","02-26-2020",1,0,0
"Oman","02-26-2020",4,0,0
"Others","02-26-2020",705,4,10
"Pakistan","02-26-2020",2,0,0
"Philippines","02-26-2020",3,1,1
"Romania","02-26-2020",1,0,0
"Russia","02-26-2020",2,0,2
"Singapore","02-26-2020",93,0,62
"South Korea","02-26-2020",1261,12,22
"Spain","02-26-2020",13,0,2
"Sri Lanka","02-26-2020",1,0,1
"Sweden","02-26-2020",2,0,0
"Switzerland","02-26-2020",1,0,0
"Taiwan","02-26-2020",32,1,5
"Thailand","02-26-2020",40,0,22
"UK","02-26-2020",13,0,8
"United Arab Emirates","02-26-2020",13,0,4
"US","02-26-2020",59,0,6
"Vietnam","02-26-2020",16,0,16
"Afghanistan","02-27-2020",1,0,0
"Algeria","02-27-2020",1,0,0
"Australia","02-27-2020",23,0,11
"Austria","02-27-2020",3,0,0
"Bahrain","02-27-2020",33,0,0
"Belgium","02-27-2020",1,0,1
"Brazil","02-27-2020",1,0,0
"Cambodia","02-27-2020",1,0,1
"Canada","02-27-2020",13,0,6
"China","02-27-2020",78498,2744,32898
"Croatia","02-27-2020",3,0,0
"Denmark","02-27-2020",1,0,0
"Egypt","02-27-2020",1,0,0
"Estonia","02-27-2020",1,0,0
"Finland","02-27-2020",2,0,1
"France","02-27-2020",38,2,11
"Georgia","02-27-2020",1,0,0
"Germany","02-27-2020",46,0,16
"Greece","02-27-2020",3,0,0
"Hong Kong","02-27-2020",92,2,24
"India","02-27-2020",3,0,3
"Iran","02-27-2020",245,26,49
"Iraq","02-27-2020",7,0,0
"Israel","02-27-2020",3,0,1
"Italy","02-27-2020",655,17,45
"Japan","02-27-2020",214,4,22
"Kuwait","02-27-2020",43,0,0
"Lebanon","02-27-2020",2,0,0
"Macau","02-27-2020",10,0,8
"Malaysia","02-27-2020",23,0,18
"Nepal","02-27-2020",1,0,1
"Netherlands","02-27-2020",1,0,0
"North Macedonia","02-27-2020",1,0,0
"Norway","02-27-2020",1,0,0
"Oman","02-27-2020",4,0,0
"Others","02-27-2020",705,4,10
"Pakistan","02-27-2020",2,0,0
"Philippines","02-27-2020",3,1,1
"Romania","02-27-2020",1,0,0
"Russia","02-27-2020",2,0,2
"San Marino","02-27-2020",1,0,0
"Singapore","02-27-2020",93,0,62
"South Korea","02-27-2020",1766,13,22
"Spain","02-27-2020",15,0,2
"Sri Lanka","02-27-2020",1,0,1
"Sweden","02-27-2020",7,0,0
"Switzerland","02-27-2020",8,0,0
"Taiwan","02-27-2020",32,1,5
"Thailand","02-27-2020",40,0,22
"UK","02-27-2020",15,0,8
"United Arab Emirates","02-27-2020",13,0,4
"US","02-27-2020",60,0,6
"Vietnam","02-27-2020",16,0,16
" Azerbaijan","02-28-2020",1,0,0
"Afghanistan","02-28-2020",1,0,0
"Algeria","02-28-2020",1,0,0
"Australia","02-28-2020",23,0,11
"Austria","02-28-2020",3,0,0
"Bahrain","02-28-2020",36,0,0
"Belarus","02-28-2020",1,0,0
"Belgium","02-28-2020",1,0,1
"Brazil","02-28-2020",1,0,0
"Cambodia","02-28-2020",1,0,1
"Canada","02-28-2020",14,0,6
"China","02-28-2020",78824,2788,36291
"Croatia","02-28-2020",5,0,0
"Denmark","02-28-2020",1,0,0
"Egypt","02-28-2020",1,0,1
"Estonia","02-28-2020",1,0,0
"Finland","02-28-2020",2,0,1
"France","02-28-2020",57,2,11
"Georgia","02-28-2020",1,0,0
"Germany","02-28-2020",48,0,16
"Greece","02-28-2020",4,0,0
"Hong Kong","02-28-2020",94,2,30
"Iceland","02-28-2020",1,0,0
"India","02-28-2020",3,0,3
"Iran","02-28-2020",388,34,73
"Iraq","02-28-2020",7,0,0
"Israel","02-28-2020",4,0,1
"Italy","02-28-2020",888,21,46
"Japan","02-28-2020",228,4,22
"Kuwait","02-28-2020",45,0,0
"Lebanon","02-28-2020",2,0,0
"Lithuania","02-28-2020",1,0,0
"Macau","02-28-2020",10,0,8
"Malaysia","02-28-2020",23,0,18
"Mexico","02-28-2020",1,0,0
"Nepal","02-28-2020",1,0,1
"Netherlands","02-28-2020",1,0,0
"New Zealand","02-28-2020",1,0,0
"Nigeria","02-28-2020",1,0,0
"North Ireland","02-28-2020",1,0,0
"North Macedonia","02-28-2020",1,0,0
"Norway","02-28-2020",6,0,0
"Oman","02-28-2020",4,0,0
"Others","02-28-2020",705,6,10
"Pakistan","02-28-2020",2,0,0
"Philippines","02-28-2020",3,1,1
"Romania","02-28-2020",3,0,0
"Russia","02-28-2020",2,0,2
"San Marino","02-28-2020",1,0,0
"Singapore","02-28-2020",93,0,62
"South Korea","02-28-2020",2337,13,22
"Spain","02-28-2020",32,0,2
"Sri Lanka","02-28-2020",1,0,1
"Sweden","02-28-2020",7,0,0
"Switzerland","02-28-2020",8,0,0
"Taiwan","02-28-2020",34,1,6
"Thailand","02-28-2020",41,0,28
"UK","02-28-2020",20,0,8
"United Arab Emirates","02-28-2020",19,0,5
"US","02-28-2020",62,0,7
"Vietnam","02-28-2020",16,0,16
"Afghanistan","02-29-2020",1,0,0
"Algeria","02-29-2020",1,0,0
"Australia","02-29-2020",25,0,11
"Austria","02-29-2020",9,0,0
"Bahrain","02-29-2020",41,0,0
"Belarus","02-29-2020",1,0,0
"Belgium","02-29-2020",1,0,1
"Brazil","02-29-2020",2,0,0
"Cambodia","02-29-2020",1,0,1
"Canada","02-29-2020",20,0,6
"China","02-29-2020",79251,2835,39279
"Croatia","02-29-2020",6,0,0
"Denmark","02-29-2020",3,0,0
"Egypt","02-29-2020",1,0,1
"Estonia","02-29-2020",1,0,0
"Finland","02-29-2020",3,0,1
"France","02-29-2020",100,2,12
"Georgia","02-29-2020",1,0,0
"Germany","02-29-2020",79,0,16
"Greece","02-29-2020",4,0,0
"Hong Kong","02-29-2020",95,2,33
"Iceland","02-29-2020",1,0,0
"India","02-29-2020",3,0,3
"Iran","02-29-2020",593,43,123
"Iraq","02-29-2020",13,0,0
"Ireland","02-29-2020",1,0,0
"Israel","02-29-2020",7,0,1
"Italy","02-29-2020",1128,29,46
"Japan","02-29-2020",241,5,32
"Kuwait","02-29-2020",45,0,0
"Lebanon","02-29-2020",4,0,0
"Lithuania","02-29-2020",1,0,0
"Luxembourg","02-29-2020",1,0,0
"Macau","02-29-2020",10,0,8
"Malaysia","02-29-2020",25,0,18
"Mexico","02-29-2020",4,0,0
"Monaco","02-29-2020",1,0,0
"Nepal","02-29-2020",1,0,1
"Netherlands","02-29-2020",6,0,0
"New Zealand","02-29-2020",1,0,0
"Nigeria","02-29-2020",1,0,0
"North Macedonia","02-29-2020",1,0,0
"Norway","02-29-2020",15,0,0
"Oman","02-29-2020",6,0,1
"Others","02-29-2020",705,6,10
"Pakistan","02-29-2020",4,0,0
"Philippines","02-29-2020",3,1,1
"Qatar","02-29-2020",1,0,0
"Romania","02-29-2020",3,0,0
"Russia","02-29-2020",2,0,2
"San Marino","02-29-2020",1,0,0
"Singapore","02-29-2020",102,0,72
"South Korea","02-29-2020",3150,16,27
"Spain","02-29-2020",45,0,2
"Sri Lanka","02-29-2020",1,0,1
"Sweden","02-29-2020",12,0,0
"Switzerland","02-29-2020",18,0,0
"Taiwan","02-29-2020",39,1,9
"Thailand","02-29-2020",42,0,28
"UK","02-29-2020",23,0,8
"United Arab Emirates","02-29-2020",21,0,5
"US","02-29-2020",70,1,7
"Vietnam","02-29-2020",16,0,16
"Afghanistan","03-01-2020",1,0,0
"Algeria","03-01-2020",1,0,0
"Armenia","03-01-2020",1,0,0
"Australia","03-01-2020",27,1,11
"Austria","03-01-2020",14,0,0
"Azerbaijan","03-01-2020",3,0,0
"Bahrain","03-01-2020",47,0,0
"Belarus","03-01-2020",1,0,0
"Belgium","03-01-2020",2,0,1
"Brazil","03-01-2020",2,0,0
"Cambodia","03-01-2020",1,0,1
"Canada","03-01-2020",24,0,6
"China","03-01-2020",79826,2870,42118
"Croatia","03-01-2020",7,0,0
"Czechia","03-01-2020",3,0,0
"Denmark","03-01-2020",4,0,0
"Dominican Republic","03-01-2020",1,0,0
"Ecuador","03-01-2020",6,0,0
"Egypt","03-01-2020",2,0,1
"Estonia","03-01-2020",1,0,0
"Finland","03-01-2020",6,0,1
"France","03-01-2020",130,2,12
"Georgia","03-01-2020",3,0,0
"Germany","03-01-2020",130,0,16
"Greece","03-01-2020",7,0,0
"Hong Kong","03-01-2020",96,2,36
"Iceland","03-01-2020",3,0,0
"India","03-01-2020",3,0,3
"Iran","03-01-2020",978,54,175
"Iraq","03-01-2020",19,0,0
"Ireland","03-01-2020",1,0,0
"Israel","03-01-2020",10,0,1
"Italy","03-01-2020",1694,34,83
"Japan","03-01-2020",256,6,32
"Kuwait","03-01-2020",45,0,0
"Lebanon","03-01-2020",10,0,0
"Lithuania","03-01-2020",1,0,0
"Luxembourg","03-01-2020",1,0,0
"Macau","03-01-2020",10,0,8
"Malaysia","03-01-2020",29,0,18
"Mexico","03-01-2020",5,0,0
"Monaco","03-01-2020",1,0,0
"Nepal","03-01-2020",1,0,1
"Netherlands","03-01-2020",10,0,0
"New Zealand","03-01-2020",1,0,0
"Nigeria","03-01-2020",1,0,0
"North Macedonia","03-01-2020",1,0,0
"Norway","03-01-2020",19,0,0
"Oman","03-01-2020",6,0,1
"Others","03-01-2020",705,6,10
"Pakistan","03-01-2020",4,0,0
"Philippines","03-01-2020",3,1,1
"Qatar","03-01-2020",3,0,0
"Romania","03-01-2020",3,0,0
"Russia","03-01-2020",2,0,2
"San Marino","03-01-2020",1,0,0
"Singapore","03-01-2020",106,0,72
"South Korea","03-01-2020",3736,17,30
"Spain","03-01-2020",84,0,2
"Sri Lanka","03-01-2020",1,0,1
"Sweden","03-01-2020",14,0,0
"Switzerland","03-01-2020",27,0,0
"Taiwan","03-01-2020",40,1,9
"Thailand","03-01-2020",42,1,28
"UK","03-01-2020",36,0,8
"United Arab Emirates","03-01-2020",21,0,5
"US","03-01-2020",76,1,7
"Vietnam","03-01-2020",16,0,16
"Afghanistan","03-02-2020",1,0,0
"Algeria","03-02-2020",3,0,0
"Andorra","03-02-2020",1,0,0
"Armenia","03-02-2020",1,0,0
"Australia","03-02-2020",30,1,11
"Austria","03-02-2020",18,0,0
"Azerbaijan","03-02-2020",3,0,0
"Bahrain","03-02-2020",49,0,0
"Belarus","03-02-2020",1,0,0
"Belgium","03-02-2020",8,0,1
"Brazil","03-02-2020",2,0,0
"Cambodia","03-02-2020",1,0,1
"Canada","03-02-2020",27,0,6
"China","03-02-2020",80026,2912,44810
"Croatia","03-02-2020",7,0,0
"Czechia","03-02-2020",3,0,0
"Denmark","03-02-2020",4,0,0
"Dominican Republic","03-02-2020",1,0,0
"Ecuador","03-02-2020",6,0,0
"Egypt","03-02-2020",2,0,1
"Estonia","03-02-2020",1,0,0
"Finland","03-02-2020",6,0,1
"France","03-02-2020",191,3,12
"Georgia","03-02-2020",3,0,0
"Germany","03-02-2020",159,0,16
"Greece","03-02-2020",7,0,0
"Hong Kong","03-02-2020",100,2,36
"Iceland","03-02-2020",6,0,0
"India","03-02-2020",5,0,3
"Indonesia","03-02-2020",2,0,0
"Iran","03-02-2020",1501,66,291
"Iraq","03-02-2020",26,0,0
"Ireland","03-02-2020",1,0,0
"Israel","03-02-2020",10,0,1
"Italy","03-02-2020",2036,52,149
"Japan","03-02-2020",274,6,32
"Kuwait","03-02-2020",56,0,0
"Latvia","03-02-2020",1,0,0
"Lebanon","03-02-2020",13,0,0
"Lithuania","03-02-2020",1,0,0
"Luxembourg","03-02-2020",1,0,0
"Macau","03-02-2020",10,0,8
"Malaysia","03-02-2020",29,0,18
"Mexico","03-02-2020",5,0,0
"Monaco","03-02-2020",1,0,0
"Morocco","03-02-2020",1,0,0
"Nepal","03-02-2020",1,0,1
"Netherlands","03-02-2020",18,0,0
"New Zealand","03-02-2020",1,0,0
"Nigeria","03-02-2020",1,0,0
"North Macedonia","03-02-2020",1,0,0
"Norway","03-02-2020",25,0,0
"Oman","03-02-2020",6,0,1
"Others","03-02-2020",705,6,10
"Pakistan","03-02-2020",4,0,0
"Philippines","03-02-2020",3,1,1
"Portugal","03-02-2020",2,0,0
"Qatar","03-02-2020",3,0,0
"Romania","03-02-2020",3,0,0
"Russia","03-02-2020",3,0,2
"San Marino","03-02-2020",8,0,0
"Saudi Arabia","03-02-2020",1,0,0
"Senegal","03-02-2020",1,0,0
"Singapore","03-02-2020",108,0,78
"South Korea","03-02-2020",4335,28,30
"Spain","03-02-2020",120,0,2
"Sri Lanka","03-02-2020",1,0,1
"Sweden","03-02-2020",15,0,0
"Switzerland","03-02-2020",42,0,0
"Taiwan","03-02-2020",41,1,12
"Thailand","03-02-2020",43,1,31
"UK","03-02-2020",40,0,8
"United Arab Emirates","03-02-2020",21,0,5
"US","03-02-2020",101,6,7
"Vietnam","03-02-2020",16,0,16
"Afghanistan","03-03-2020",1,0,0
"Algeria","03-03-2020",5,0,0
"Andorra","03-03-2020",1,0,0
"Argentina","03-03-2020",1,0,0
"Armenia","03-03-2020",1,0,0
"Australia","03-03-2020",39,1,11
"Austria","03-03-2020",21,0,0
"Azerbaijan","03-03-2020",3,0,0
"Bahrain","03-03-2020",49,0,0
"Belarus","03-03-2020",1,0,0
"Belgium","03-03-2020",13,0,1
"Brazil","03-03-2020",2,0,0
"Cambodia","03-03-2020",1,0,1
"Canada","03-03-2020",30,0,6
"Chile","03-03-2020",1,0,0
"China","03-03-2020",80151,2945,47404
"Croatia","03-03-2020",9,0,0
"Czechia","03-03-2020",5,0,0
"Denmark","03-03-2020",6,0,0
"Dominican Republic","03-03-2020",1,0,0
"Ecuador","03-03-2020",7,0,0
"Egypt","03-03-2020",2,0,1
"Estonia","03-03-2020",2,0,0
"Finland","03-03-2020",6,0,1
"France","03-03-2020",204,4,12
"Georgia","03-03-2020",3,0,0
"Germany","03-03-2020",196,0,16
"Greece","03-03-2020",7,0,0
"Hong Kong","03-03-2020",100,2,37
"Iceland","03-03-2020",11,0,0
"India","03-03-2020",5,0,3
"Indonesia","03-03-2020",2,0,0
"Iran","03-03-2020",2336,77,291
"Iraq","03-03-2020",32,0,0
"Ireland","03-03-2020",2,0,0
"Israel","03-03-2020",12,0,1
"Italy","03-03-2020",2502,79,160
"Japan","03-03-2020",293,6,43
"Jordan","03-03-2020",1,0,0
"Kuwait","03-03-2020",56,0,0
"Latvia","03-03-2020",1,0,0
"Lebanon","03-03-2020",13,0,0
"Lithuania","03-03-2020",1,0,0
"Luxembourg","03-03-2020",1,0,0
"Macau","03-03-2020",10,0,9
"Malaysia","03-03-2020",36,0,22
"Mexico","03-03-2020",5,0,1
"Monaco","03-03-2020",1,0,0
"Morocco","03-03-2020",1,0,0
"Nepal","03-03-2020",1,0,1
"Netherlands","03-03-2020",24,0,0
"New Zealand","03-03-2020",1,0,0
"Nigeria","03-03-2020",1,0,0
"North Macedonia","03-03-2020",1,0,0
"Norway","03-03-2020",32,0,0
"Oman","03-03-2020",12,0,2
"Others","03-03-2020",706,6,10
"Pakistan","03-03-2020",5,0,0
"Philippines","03-03-2020",3,1,1
"Portugal","03-03-2020",2,0,0
"Qatar","03-03-2020",7,0,0
"Romania","03-03-2020",3,0,0
"Russia","03-03-2020",3,0,2
"San Marino","03-03-2020",10,1,0
"Saudi Arabia","03-03-2020",1,0,0
"Senegal","03-03-2020",2,0,0
"Singapore","03-03-2020",110,0,78
"South Korea","03-03-2020",5186,28,30
"Spain","03-03-2020",165,1,2
"Sri Lanka","03-03-2020",1,0,1
"Sweden","03-03-2020",21,0,0
"Switzerland","03-03-2020",56,0,2
"Taiwan","03-03-2020",42,1,12
"Thailand","03-03-2020",43,1,31
"UK","03-03-2020",51,0,8
"Ukraine","03-03-2020",1,0,0
"United Arab Emirates","03-03-2020",27,0,5
"US","03-03-2020",122,7,8
"Vietnam","03-03-2020",16,0,16
"Afghanistan","03-04-2020",1,0,0
"Algeria","03-04-2020",12,0,0
"Andorra","03-04-2020",1,0,0
"Argentina","03-04-2020",1,0,0
"Armenia","03-04-2020",1,0,0
"Australia","03-04-2020",52,2,11
"Austria","03-04-2020",29,0,0
"Azerbaijan","03-04-2020",3,0,0
"Bahrain","03-04-2020",52,0,0
"Belarus","03-04-2020",6,0,0
"Belgium","03-04-2020",23,0,1
"Brazil","03-04-2020",4,0,0
"Cambodia","03-04-2020",1,0,1
"Canada","03-04-2020",33,0,6
"Chile","03-04-2020",1,0,0
"China","03-04-2020",80271,2981,49955
"Croatia","03-04-2020",10,0,0
"Czechia","03-04-2020",8,0,0
"Denmark","03-04-2020",10,0,0
"Dominican Republic","03-04-2020",1,0,0
"Ecuador","03-04-2020",10,0,0
"Egypt","03-04-2020",2,0,1
"Estonia","03-04-2020",2,0,0
"Faroe Islands","03-04-2020",1,0,0
"Finland","03-04-2020",6,0,1
"France","03-04-2020",285,4,12
"Georgia","03-04-2020",3,0,0
"Germany","03-04-2020",262,0,16
"Gibraltar","03-04-2020",1,0,0
"Greece","03-04-2020",9,0,0
"Hong Kong","03-04-2020",105,2,37
"Hungary","03-04-2020",2,0,0
"Iceland","03-04-2020",26,0,0
"India","03-04-2020",28,0,3
"Indonesia","03-04-2020",2,0,0
"Iran","03-04-2020",2922,92,552
"Iraq","03-04-2020",35,2,0
"Ireland","03-04-2020",6,0,0
"Israel","03-04-2020",15,0,1
"Italy","03-04-2020",3089,107,276
"Japan","03-04-2020",331,6,43
"Jordan","03-04-2020",1,0,0
"Kuwait","03-04-2020",56,0,0
"Latvia","03-04-2020",1,0,0
"Lebanon","03-04-2020",13,0,1
"Liechtenstein","03-04-2020",1,0,0
"Lithuania","03-04-2020",1,0,0
"Luxembourg","03-04-2020",1,0,0
"Macau","03-04-2020",10,0,9
"Malaysia","03-04-2020",50,0,22
"Mexico","03-04-2020",5,0,1
"Monaco","03-04-2020",1,0,0
"Morocco","03-04-2020",1,0,0
"Nepal","03-04-2020",1,0,1
"Netherlands","03-04-2020",38,0,0
"New Zealand","03-04-2020",3,0,0
"Nigeria","03-04-2020",1,0,0
"North Macedonia","03-04-2020",1,0,0
"Norway","03-04-2020",56,0,0
"Oman","03-04-2020",15,0,2
"Others","03-04-2020",706,6,10
"Pakistan","03-04-2020",5,0,0
"Philippines","03-04-2020",3,1,1
"Poland","03-04-2020",1,0,0
"Portugal","03-04-2020",5,0,0
"Qatar","03-04-2020",8,0,0
"Romania","03-04-2020",4,0,1
"Russia","03-04-2020",3,0,2
"Saint Barthelemy","03-04-2020",3,0,0
"San Marino","03-04-2020",16,1,0
"Saudi Arabia","03-04-2020",1,0,0
"Senegal","03-04-2020",4,0,0
"Singapore","03-04-2020",110,0,78
"South Korea","03-04-2020",5621,35,41
"Spain","03-04-2020",222,2,2
"Sri Lanka","03-04-2020",1,0,1
"Sweden","03-04-2020",35,0,0
"Switzerland","03-04-2020",90,0,3
"Taiwan","03-04-2020",42,1,12
"Thailand","03-04-2020",43,1,31
"Tunisia","03-04-2020",1,0,0
"UK","03-04-2020",85,0,8
"Ukraine","03-04-2020",1,0,0
"United Arab Emirates","03-04-2020",27,0,5
"US","03-04-2020",153,11,8
"Vietnam","03-04-2020",16,0,16
"Afghanistan","03-05-2020",1,0,0
"Algeria","03-05-2020",12,0,0
"Andorra","03-05-2020",1,0,0
"Argentina","03-05-2020",1,0,0
"Armenia","03-05-2020",1,0,0
"Australia","03-05-2020",55,2,21
"Austria","03-05-2020",41,0,0
"Azerbaijan","03-05-2020",6,0,0
"Bahrain","03-05-2020",55,0,0
"Belarus","03-05-2020",6,0,0
"Belgium","03-05-2020",50,0,1
"Bosnia and Herzegovina","03-05-2020",2,0,0
"Brazil","03-05-2020",4,0,0
"Cambodia","03-05-2020",1,0,1
"Canada","03-05-2020",37,0,6
"Chile","03-05-2020",4,0,0
"China","03-05-2020",80422,3013,52240
"Croatia","03-05-2020",10,0,0
