*column definitions at bottom of table,,,,,,,,,
prot_group,Correlation.rho,LowerBound(95%CI),UpperBound(95%CI),p_value,day,death_threshold,num_countries,corrected_pvalue,norm_days
Full SARS-CoV-2 proteome,-0.380451127819549,-0.822318445320041,0.0702463652900614,0.0988034001396708,15,3,20,0.175650489137193,0.451612903225806
Full SARS-CoV-2 proteome,-0.450877192982456,-0.86489931806537,-0.0249129614104324,0.0542717295394618,16,3,19,0.10215854972134,0.483870967741935
Full SARS-CoV-2 proteome,-0.517156862745098,-0.900389948289966,-0.115875567417659,0.035585108116111,17,3,17,0.071170216232222,0.516129032258065
Full SARS-CoV-2 proteome,-0.576470588235294,-0.939140531638958,-0.189283197132373,0.0215633838089096,18,3,16,0.057502356823759,0.548387096774194
Full SARS-CoV-2 proteome,-0.653571428571428,-0.987467204125614,-0.28630874574934,0.0100317834406097,19,3,15,0.0535675383689532,0.580645161290323
Full SARS-CoV-2 proteome,-0.653571428571428,-0.987467204125614,-0.28630874574934,0.0100317834406097,20,3,15,0.0535675383689532,0.612903225806452
Full SARS-CoV-2 proteome,-0.758241758241758,-0.982576999662042,-0.495319717099934,0.00252045209148835,21,3,14,0.0535675383689532,0.645161290322581
Full SARS-CoV-2 proteome,-0.699300699300699,-1,-0.317849682980301,0.0145393118705073,22,3,12,0.0535675383689532,0.67741935483871
Full SARS-CoV-2 proteome,-0.706293706293706,-1,-0.331351711425758,0.0132861135216472,23,3,12,0.0535675383689532,0.709677419354839
Full SARS-CoV-2 proteome,-0.727272727272727,-1,-0.362295013969005,0.0150173742825602,24,3,11,0.0535675383689532,0.741935483870968
Full SARS-CoV-2 proteome,-0.727272727272727,-1,-0.362295013969005,0.0150173742825602,25,3,11,0.0535675383689532,0.774193548387097
Full SARS-CoV-2 proteome,-0.727272727272727,-1,-0.362295013969005,0.0150173742825602,26,3,11,0.0535675383689532,0.806451612903226
Full SARS-CoV-2 proteome,-0.745454545454545,-0.978376118816846,-0.432578131854967,0.0184138413143277,27,3,10,0.0535675383689532,0.838709677419355
Full SARS-CoV-2 proteome,-0.745454545454545,-0.978376118816846,-0.432578131854967,0.0184138413143277,28,3,10,0.0535675383689532,0.870967741935484
Full SARS-CoV-2 proteome,-0.745454545454545,-0.978376118816846,-0.432578131854967,0.0184138413143277,29,3,10,0.0535675383689532,0.903225806451613
Full SARS-CoV-2 proteome,-0.733333333333333,-1,-0.230399127758123,0.0311232363315697,30,3,9,0.0663962375073486,0.935483870967742
Full SARS-CoV-2 proteome,-0.733333333333333,-1,-0.230399127758123,0.0311232363315697,31,3,9,0.0663962375073486,0.967741935483871
Full SARS-CoV-2 proteome,-0.733333333333333,-1,-0.230399127758123,0.0311232363315697,32,3,9,0.0663962375073486,1
SARS-CoV-2 structural proteins,-0.0728402032749859,-0.546602076434798,0.401400567384955,0.747085806984358,1,4,22,0.827130714875539,0
SARS-CoV-2 structural proteins,-0.0254093732354602,-0.486929410198888,0.435814203370947,0.911805552015537,2,4,22,0.911805552015537,0.0333333333333333
SARS-CoV-2 structural proteins,-0.0333145115753811,-0.50717506947737,0.43915496311234,0.883908993099219,3,4,22,0.911805552015537,0.0666666666666667
SARS-CoV-2 structural proteins,-0.0412196499153021,-0.534893957322644,0.452066978563531,0.856147866221346,4,4,22,0.911805552015537,0.1
SARS-CoV-2 structural proteins,-0.171089779785432,-0.640273855445177,0.300853657660113,0.444742791219923,5,4,22,0.530270251069909,0.133333333333333
SARS-CoV-2 structural proteins,-0.101072840203275,-0.585568358780332,0.384562910516778,0.6535372324648,6,4,22,0.750357563200325,0.166666666666667
SARS-CoV-2 structural proteins,-0.27046866177301,-0.705392013927558,0.169562930381852,0.22257728439201,7,4,22,0.287495659006346,0.2
SARS-CoV-2 structural proteins,-0.226425748164879,-0.671332138095335,0.222494258908658,0.309444701671113,8,4,22,0.383711430072181,0.233333333333333
SARS-CoV-2 structural proteins,-0.280632411067194,-0.711914979685645,0.155849616123011,0.205149232847249,9,4,22,0.27650548775064,0.266666666666667
SARS-CoV-2 structural proteins,-0.339356295878035,-0.761144614927362,0.0880419653144988,0.122624949586352,10,4,22,0.190068671858846,0.3
SARS-CoV-2 structural proteins,-0.312987012987013,-0.757194197220101,0.136262815078078,0.166920900567728,11,4,21,0.235206723527254,0.333333333333333
SARS-CoV-2 structural proteins,-0.312987012987013,-0.757194197220101,0.136262815078078,0.166920900567728,12,4,21,0.235206723527254,0.366666666666667
SARS-CoV-2 structural proteins,-0.371428571428571,-0.807783612891032,0.0707000463938025,0.107575159520603,13,4,20,0.175517365533615,0.4
SARS-CoV-2 structural proteins,-0.401754385964912,-0.844950680820117,0.0492216214161948,0.0893068191968309,14,4,19,0.153806188616764,0.433333333333333
SARS-CoV-2 structural proteins,-0.463157894736842,-0.859314095692698,-0.0579831735280129,0.0474618150432349,15,4,19,0.0919572666462677,0.466666666666667
SARS-CoV-2 structural proteins,-0.53921568627451,-0.890255119100125,-0.172552430055098,0.0275330874762397,16,4,17,0.0569017141175621,0.5
SARS-CoV-2 structural proteins,-0.670588235294118,-0.966645669329076,-0.350760077858067,0.00567305688941906,17,4,16,0.04734329607944,0.533333333333333
SARS-CoV-2 structural proteins,-0.664285714285714,-1,-0.269166221545317,0.00857816940555869,18,4,15,0.04734329607944,0.566666666666667
SARS-CoV-2 structural proteins,-0.681318681318681,-1,-0.282902870966732,0.012929313408159,19,4,13,0.04734329607944,0.6
SARS-CoV-2 structural proteins,-0.681318681318681,-1,-0.282902870966732,0.012929313408159,20,4,13,0.04734329607944,0.633333333333333
SARS-CoV-2 structural proteins,-0.699300699300699,-1,-0.317014118383751,0.0145393118705073,21,4,12,0.04734329607944,0.666666666666667
SARS-CoV-2 structural proteins,-0.718181818181818,-1,-0.326877795098763,0.0167992340927045,22,4,11,0.04734329607944,0.7
SARS-CoV-2 structural proteins,-0.718181818181818,-1,-0.326877795098763,0.0167992340927045,23,4,11,0.04734329607944,0.733333333333333
SARS-CoV-2 structural proteins,-0.718181818181818,-1,-0.326877795098763,0.0167992340927045,24,4,11,0.04734329607944,0.766666666666667
SARS-CoV-2 structural proteins,-0.781818181818182,-1,-0.486116350330246,0.0116512675298474,25,4,10,0.04734329607944,0.8
SARS-CoV-2 structural proteins,-0.781818181818182,-1,-0.486116350330246,0.0116512675298474,26,4,10,0.04734329607944,0.833333333333333
SARS-CoV-2 structural proteins,-0.781818181818182,-1,-0.486116350330246,0.0116512675298474,27,4,10,0.04734329607944,0.866666666666667
SARS-CoV-2 structural proteins,-0.766666666666667,-1,-0.282817397401566,0.0213899911816578,28,4,9,0.0473635519022424,0.9
SARS-CoV-2 structural proteins,-0.766666666666667,-1,-0.282817397401566,0.0213899911816578,29,4,9,0.0473635519022424,0.933333333333333
SARS-CoV-2 structural proteins,-0.766666666666667,-1,-0.282817397401566,0.0213899911816578,30,4,9,0.0473635519022424,0.966666666666667
SARS-CoV-2 structural proteins,-0.714285714285714,-1,0.0665970894403341,0.0575892857142857,31,4,8,0.105015756302521,1
Full SARS-CoV-2 proteome,-0.0423489553924336,-0.525497452311528,0.439431262955234,0.852194909622991,1,4,22,0.892866062220587,0
Full SARS-CoV-2 proteome,-0.0220214568040655,-0.487862521136357,0.443317905385472,0.92379469203492,2,4,22,0.92379469203492,0.0333333333333333
Full SARS-CoV-2 proteome,-0.038961038961039,-0.524030504588334,0.445059413094854,0.864063931181213,3,4,22,0.892866062220587,0.0666666666666667
Full SARS-CoV-2 proteome,-0.0638057594579334,-0.565397290837437,0.438766371564416,0.777858378641484,4,4,22,0.861200347781643,0.1
Full SARS-CoV-2 proteome,-0.1914172783738,-0.658555203506162,0.27866244568723,0.391731177573029,5,4,22,0.467064096337073,0.133333333333333
Full SARS-CoV-2 proteome,-0.129305477131564,-0.613081962583923,0.356272575106675,0.564872974157123,6,4,22,0.648557859217438,0.166666666666667
Full SARS-CoV-2 proteome,-0.295313382269904,-0.73300275284917,0.147940321166843,0.181663723630496,7,4,22,0.234648976356057,0.2
Full SARS-CoV-2 proteome,-0.241106719367589,-0.685119798236731,0.20676034414462,0.278422030329338,8,4,22,0.345243317608379,0.233333333333333
Full SARS-CoV-2 proteome,-0.298701298701299,-0.732384550293773,0.14127603432014,0.176522706003259,9,4,22,0.234648976356057,0.266666666666667
Full SARS-CoV-2 proteome,-0.341614906832298,-0.763190219551969,0.0867561894592299,0.120034784805715,10,4,22,0.186053916448858,0.3
Full SARS-CoV-2 proteome,-0.307792207792208,-0.763435103790473,0.153826075405183,0.174366339193193,11,4,21,0.234648976356057,0.333333333333333
Full SARS-CoV-2 proteome,-0.307792207792208,-0.763435103790473,0.153826075405183,0.174366339193193,12,4,21,0.234648976356057,0.366666666666667
Full SARS-CoV-2 proteome,-0.381954887218045,-0.823537882383477,0.0677790392788773,0.097394884728615,13,4,20,0.158907443504582,0.4
Full SARS-CoV-2 proteome,-0.403508771929825,-0.84352612816013,0.0464190461169185,0.0878198135486808,14,4,19,0.15124523444495,0.433333333333333
Full SARS-CoV-2 proteome,-0.466666666666667,-0.872170751480918,-0.0498646553816309,0.0456439471320558,15,4,19,0.088435147568358,0.466666666666667
Full SARS-CoV-2 proteome,-0.519607843137255,-0.90201404824483,-0.120500309574177,0.0346093016223827,16,4,17,0.0715258900195909,0.5
Full SARS-CoV-2 proteome,-0.620588235294118,-0.976985257698572,-0.240420489484295,0.0120770428306378,17,4,16,0.0518935527949234,0.533333333333333
Full SARS-CoV-2 proteome,-0.685714285714286,-1,-0.295306291827543,0.00616527885057697,18,4,15,0.0518935527949234,0.566666666666667
Full SARS-CoV-2 proteome,-0.708791208791209,-1,-0.315886817433707,0.00882856143647145,19,4,13,0.0518935527949234,0.6
Full SARS-CoV-2 proteome,-0.708791208791209,-1,-0.315886817433707,0.00882856143647145,20,4,13,0.0518935527949234,0.633333333333333
Full SARS-CoV-2 proteome,-0.699300699300699,-1,-0.317849682980301,0.0145393118705073,21,4,12,0.0518935527949234,0.666666666666667
Full SARS-CoV-2 proteome,-0.718181818181818,-1,-0.33803640697343,0.0167992340927045,22,4,11,0.0518935527949234,0.7
Full SARS-CoV-2 proteome,-0.718181818181818,-1,-0.33803640697343,0.0167992340927045,23,4,11,0.0518935527949234,0.733333333333333
Full SARS-CoV-2 proteome,-0.718181818181818,-1,-0.33803640697343,0.0167992340927045,24,4,11,0.0518935527949234,0.766666666666667
Full SARS-CoV-2 proteome,-0.745454545454545,-0.978376118816846,-0.432578131854967,0.0184138413143277,25,4,10,0.0518935527949234,0.8
Full SARS-CoV-2 proteome,-0.745454545454545,-0.978376118816846,-0.432578131854967,0.0184138413143277,26,4,10,0.0518935527949234,0.833333333333333
Full SARS-CoV-2 proteome,-0.745454545454545,-0.978376118816846,-0.432578131854967,0.0184138413143277,27,4,10,0.0518935527949234,0.866666666666667
Full SARS-CoV-2 proteome,-0.733333333333333,-1,-0.230399127758123,0.0311232363315697,28,4,9,0.0689157375913328,0.9
Full SARS-CoV-2 proteome,-0.733333333333333,-1,-0.230399127758123,0.0311232363315697,29,4,9,0.0689157375913328,0.933333333333333
Full SARS-CoV-2 proteome,-0.733333333333333,-1,-0.230399127758123,0.0311232363315697,30,4,9,0.0689157375913328,0.966666666666667
Full SARS-CoV-2 proteome,-0.666666666666667,-1,0.147030464088275,0.0830853174603175,31,4,8,0.15124523444495,1
SARS-CoV-2 structural proteins,0.0116883116883117,-0.497886819471008,0.52047644063142,0.961751757437391,1,5,21,0.961751757437391,0
SARS-CoV-2 structural proteins,0.0378317334839074,-0.452628148643334,0.527311015968259,0.868026854863543,2,5,22,0.930028773068082,0.0344827586206897
SARS-CoV-2 structural proteins,0.0118577075098814,-0.484048711274752,0.50730803343735,0.959850148030515,3,5,22,0.961751757437391,0.0689655172413793
SARS-CoV-2 structural proteins,-0.125917560700169,-0.606446244042583,0.356731954427997,0.575218836566392,4,5,22,0.639132040629324,0.103448275862069
SARS-CoV-2 structural proteins,-0.132693393562959,-0.604562414857384,0.341706943088693,0.554612501076588,5,5,22,0.639132040629324,0.137931034482759
SARS-CoV-2 structural proteins,-0.246753246753247,-0.713104465853759,0.224318533418926,0.267042220276175,6,5,22,0.32045066433141,0.172413793103448
SARS-CoV-2 structural proteins,-0.251270468661773,-0.714024533767861,0.215953306444534,0.258158794833336,7,5,22,0.32045066433141,0.206896551724138
SARS-CoV-2 structural proteins,-0.261434217955957,-0.69625083013648,0.177943322796271,0.238884935424318,8,5,22,0.311589046205632,0.241379310344828
SARS-CoV-2 structural proteins,-0.311123658949746,-0.748954419914676,0.132180216301222,0.158547768057439,9,5,22,0.226496811510627,0.275862068965517
SARS-CoV-2 structural proteins,-0.347261434217956,-0.769504094785518,0.0810700659928453,0.113736035811343,10,5,22,0.179583214438962,0.310344827586207
SARS-CoV-2 structural proteins,-0.309090909090909,-0.756695284702129,0.144576298410541,0.172483536117215,11,5,21,0.235204821978021,0.344827586206897
SARS-CoV-2 structural proteins,-0.329323308270677,-0.785800229956,0.133719641431879,0.156234425032257,12,5,20,0.226496811510627,0.379310344827586
SARS-CoV-2 structural proteins,-0.424561403508772,-0.840700134413911,0.000298533795888916,0.071390822096123,13,5,19,0.118984703493538,0.413793103448276
SARS-CoV-2 structural proteins,-0.445614035087719,-0.85742128213513,-0.0242927446961852,0.0574116154748967,14,5,19,0.101628151260504,0.448275862068966
SARS-CoV-2 structural proteins,-0.459649122807018,-0.8438879710967,-0.0666890681188484,0.0493355702948987,15,5,19,0.0986711405897974,0.482758620689655
SARS-CoV-2 structural proteins,-0.617647058823529,-0.886316087236258,-0.325580669155143,0.0125816851657007,16,5,16,0.0493615181115181,0.517241379310345
SARS-CoV-2 structural proteins,-0.692857142857143,-0.932001621743783,-0.428643347398716,0.00549159422216945,17,5,15,0.0493615181115181,0.551724137931034
SARS-CoV-2 structural proteins,-0.631868131868132,-0.978927428055379,-0.248837493362773,0.0237434280955737,18,5,13,0.050878774490515,0.586206896551724
SARS-CoV-2 structural proteins,-0.664835164835165,-1,-0.288589902138648,0.0159954704319689,19,5,13,0.0493615181115181,0.620689655172414
SARS-CoV-2 structural proteins,-0.678321678321678,-1,-0.292389504946572,0.0188251260525212,20,5,12,0.0493615181115181,0.655172413793103
SARS-CoV-2 structural proteins,-0.718181818181818,-1,-0.326877795098763,0.0167992340927045,21,5,11,0.0493615181115181,0.689655172413793
SARS-CoV-2 structural proteins,-0.718181818181818,-1,-0.326877795098763,0.0167992340927045,22,5,11,0.0493615181115181,0.724137931034483
SARS-CoV-2 structural proteins,-0.718181818181818,-1,-0.326877795098763,0.0167992340927045,23,5,11,0.0493615181115181,0.758620689655172
SARS-CoV-2 structural proteins,-0.781818181818182,-1,-0.486116350330246,0.0116512675298474,24,5,10,0.0493615181115181,0.793103448275862
SARS-CoV-2 structural proteins,-0.781818181818182,-1,-0.486116350330246,0.0116512675298474,25,5,10,0.0493615181115181,0.827586206896552
SARS-CoV-2 structural proteins,-0.781818181818182,-1,-0.486116350330246,0.0116512675298474,26,5,10,0.0493615181115181,0.862068965517241
SARS-CoV-2 structural proteins,-0.781818181818182,-1,-0.486116350330246,0.0116512675298474,27,5,10,0.0493615181115181,0.896551724137931
SARS-CoV-2 structural proteins,-0.766666666666667,-1,-0.282817397401566,0.0213899911816578,28,5,9,0.0493615181115181,0.931034482758621
SARS-CoV-2 structural proteins,-0.766666666666667,-1,-0.282817397401566,0.0213899911816578,29,5,9,0.0493615181115181,0.96551724137931
SARS-CoV-2 structural proteins,-0.714285714285714,-1,0.0665970894403341,0.0575892857142857,30,5,8,0.101628151260504,1
Full SARS-CoV-2 proteome,0.0038961038961039,-0.508426362256416,0.515956235976553,0.988746804008195,1,5,21,0.988746804008195,0
Full SARS-CoV-2 proteome,0.0423489553924336,-0.455526544054036,0.538970199481714,0.852194909622991,2,5,22,0.913065974596061,0.0344827586206897
Full SARS-CoV-2 proteome,0.00959909655561829,-0.48523788481628,0.503067799355979,0.967875501980304,3,5,22,0.988746804008195,0.0689655172413793
Full SARS-CoV-2 proteome,-0.156408808582722,-0.633874197711345,0.323975574831707,0.485305701216246,4,5,22,0.559968116787977,0.103448275862069
Full SARS-CoV-2 proteome,-0.149632975719932,-0.622080116176757,0.325322675451247,0.504644166047008,5,5,22,0.560715740052232,0.137931034482759
Full SARS-CoV-2 proteome,-0.268210050818746,-0.734443372522946,0.202994683028555,0.226581829119814,6,5,22,0.27432258708765,0.172413793103448
Full SARS-CoV-2 proteome,-0.272727272727273,-0.732454788002005,0.191720803619125,0.218620776175419,7,5,22,0.27432258708765,0.206896551724138
Full SARS-CoV-2 proteome,-0.267080745341615,-0.693689489702862,0.165480010805739,0.228602155906375,8,5,22,0.27432258708765,0.241379310344828
Full SARS-CoV-2 proteome,-0.317899491812535,-0.760013420874818,0.13114704867874,0.14931280315343,9,5,22,0.223969204730145,0.275862068965517
Full SARS-CoV-2 proteome,-0.352907961603614,-0.774066574052534,0.0746815601314261,0.107685577347737,10,5,22,0.170029858970111,0.310344827586207
Full SARS-CoV-2 proteome,-0.305194805194805,-0.765143856060275,0.16055474348825,0.178175072060321,11,5,21,0.242966007354983,0.344827586206897
Full SARS-CoV-2 proteome,-0.320300751879699,-0.780312852536717,0.147183035831424,0.168419054226479,12,5,20,0.240598648894969,0.379310344827586
Full SARS-CoV-2 proteome,-0.42280701754386,-0.84647794127169,0.0114185480202732,0.0726630796523424,13,5,19,0.128228964092369,0.413793103448276
Full SARS-CoV-2 proteome,-0.43859649122807,-0.864916703695011,-0.0013747707615466,0.0618137932661329,14,5,19,0.115900862373999,0.448275862068966
Full SARS-CoV-2 proteome,-0.449122807017544,-0.848369006686516,-0.0380831577869528,0.0553032313523089,15,5,19,0.110606462704618,0.482758620689655
Full SARS-CoV-2 proteome,-0.55,-0.906933892836879,-0.167677481119374,0.0295777704825234,16,5,16,0.066692649281935,0.517241379310345
